sno,route_id,stop_id,stop_name
2236,221CT,12,SAIDAPET
2237,221CT,13,S.H.B
2238,221CT,14,D.M.S
2239,221CT,15,T.V.S
2240,221CT,16,ANNA ROAD P.O./DAMS ROAD
2241,221CT,17,P.OR & SONS
2242,221CT,18,M.G.R.CENTRAL
2243,221CT,19,BROADWAY
2244,23C,1,BESANT NAGAR
2245,23C,2,ADYAR DEPOT
2246,23C,3,ADYAR B.S.
2247,23C,4,ENG.COLLEGE
2248,23C,5,CONCORDE
2249,23C,6,SAIDAPET
2250,23C,7,S.H.B
2251,23C,8,D.M.S
2252,23C,9,T.V.S
2253,23C,10,ANNA ROAD P.O./DAMS ROAD
2254,23C,11,EGMORE
2255,23C,12,DHARMAPRAKASH/PETROL BUNK
2256,23C,13,KELLEYS
2257,23C,14,AYANAVARAM B.S.
2258,23C#,1,BESANT NAGAR
2259,23C#,2,ADYAR DEPOT
2260,23C#,3,ADYAR B.S.
2261,23C#,4,ENG.COLLEGE
2262,23C#,5,CONCORDE
2263,23C#,6,SAIDAPET
2264,23C#,7,S.H.B
2265,23C#,8,D.M.S
2266,23C#,9,T.V.S
2267,23C#,10,ANNA ROAD P.O./DAMS ROAD
2268,23C#,11,EGMORE
2269,23C#,12,DHARMAPRAKASH/PETROL BUNK
2270,23C#,13,KELLEYS
2271,23C#,14,AYANAVARAM B.S.
2272,23V,1,VELACHERY
2273,23V,2,GURUNANAK COLLEGE
2274,23V,3,JN.OF RACE COURSE RD
2275,23V,4,CONCORDE
2276,23V,5,SAIDAPET
2277,23V,6,S.H.B
2278,23V,7,D.M.S
2279,23V,8,T.V.S
2280,23V,9,SHANTHI/DAMS RD.
2281,23V,10,EGMORE
2282,23V,11,DASAPRAKASH
2283,23V,12,KELLEYS
2284,23V,13,SAYANI/AYNAVARAM
2285,23V,14,KAMABAR ARANGAM
2286,23V,15,VILLIVAKKAM
2287,242,1,BROADWAY
2288,242,2,M.G.R.CENTRAL
2289,242,3,DOVETON
2290,242,4,P1.POLICE STATION
2291,242,5,JAMALAYA
2292,242,6,VEENUS
2293,242,7,S.R.P. COLONY
2294,242,8,KOLATHUR/NEHRU RD JN
2295,242,9,VINAYAGAPURAM
2296,242,10,KATHIRVEDU
2297,242,11,KAVANGARAI
2298,242,12,AAYURVEDA ASHRAMAM
2299,242,13,REDHILLS
2300,24A,1,ANNA NAGAR WEST
2301,24A,2,MAHARANI
2302,24A,3,BRINDAVAN COLONY
2303,24A,4,AMINJIKARAI
2304,24A,5,TAYLORS ROAD
2305,24A,6,STERLING RD./METROLOG. DEPT.
2306,24A,7,GEMINI P.H
2307,24A,8,ROYAPETTA HOSPITAL
2308,24A,9,VIVEKANANDA HOUSE
2309,25,1,ANNA SQUARE
2310,25,2,VIVEKANANDA HOUSE
2311,25,3,ROYAPETTA HOSPITAL
2312,25,4,GEMINI P.H
2313,25,5,VETERINARY HOSPITAL
2314,25,6,TRUSTPURAM
2315,25,7,VADAPALANI
2316,25,8,VIRUGAMBAKKAM
2317,25,9,VALASARAVAKKAM
2318,25,10,PORUR
2319,25,11,IYYAPPANTHANGAL
2320,25,12,KUMUNANCHAVADI
2321,25,13,POONAMALLEE
2322,26,1,BROADWAY
2323,26,2,M.G.R.CENTRAL
2324,26,3,P.OR & SONS
2325,26,4,T.V.S
2326,26,5,GEMINI P.H
2327,26,6,VETERINARY HOSPITAL
2328,26,7,TRUSTPURAM
2329,26,8,VADAPALANI
2330,26,9,VIRUGAMBAKKAM
2331,26,10,VALASARAVAKKAM
2332,26,11,PORUR
2333,26,12,IYYAPPANTHANGAL
2334,266,1,AVADI
2335,266,2,AVADI MOSQUE
2336,266,3,GOVARDANAGIRI
2337,266,4,MELPAKKAM
2338,266,5,SENNEERKUPPAM
2339,266,6,KARAYANCAHVADI
2340,266,7,KUMUNANCHAVADI
2341,266,8,MANGADU
2342,266,9,SIKKARAYAPURAM
2343,266,10,KOLLAICHERI
2344,266,11,KUNDRATHUR B.S.
2345,266,12,ANDARKUPPAM
2346,266,13,ANAKAPUTHUR
2347,266,14,PAMMAL
2348,266,15,PALLAVARAM
2349,266,16,CHROMEPET
2350,266,17,T.B.SANATORIUM
2351,266,18,TAMBARAM
2352,26B,1,BROADWAY
2353,26B,2,M.G.R.CENTRAL
2354,26B,3,P.OR & SONS
2355,26B,4,T.V.S
2356,26B,5,GEMINI P.H
2357,26B,6,VETERINARY HOSPITAL
2358,26B,7,TRUSTPURAM
2359,26B,8,VADAPALANI
2360,26B,9,VIRUGAMBAKKAM
2361,26B,10,VALASARAVAKKAM
2362,26B,11,PORUR
2363,26B,12,MOULIVAKKAM
2364,26B,13,BHARANIPUTHUR
2365,26B,14,MANGADU
2366,26J,1,BROADWAY
2367,26J,2,M.G.R.CENTRAL
2368,26J,3,P.OR & SONS
2369,26J,4,T.V.S
2370,26J,5,GEMINI P.H
2371,26J,6,VETERINARY HOSPITAL
2372,26J,7,TRUSTPURAM
2373,26J,8,VADAPALANI
2374,26J,9,SALIGRAMAM
2375,26M,1,BROADWAY
2376,26M,2,M.G.R.CENTRAL
2377,26M,3,P.OR & SONS
2378,26M,4,T.V.S
2379,26M,5,GEMINI P.H
2380,26M,6,VETERINARY HOSPITAL
2381,26M,7,TRUSTPURAM
2382,26M,8,VADAPALANI
2383,26M,9,VIRUGAMBAKKAM
2384,26M,10,VALASARAVAKKAM
2385,26M,11,PORUR
2386,26M,12,MUGALIVAKKAM RD. JN.
2387,26M,13,MUGALIVAKKAM
2388,26R,1,BROADWAY
2389,26R,2,M.G.R.CENTRAL
2390,26R,3,P.OR & SONS
2391,26R,4,T.V.S
2392,26R,5,GEMINI P.H
2393,26R,6,VETERINARY HOSPITAL
2394,26R,7,TRUSTPURAM
2395,26R,8,VADAPALANI
2396,26R,9,VIRUGAMBAKKAM
2397,26R,10,ALWAR THIRUNAGAR
2398,26R,11,ANGALAMMAN KOIL
2399,26R,12,RAMAPURAM
2400,26R,13,MUGALIVAKKAM RD. JN.
2401,26R,14,MUGALIVAKKAM
2402,27B,1,M.G.R.KOYAMBEDU
2403,27B,2,ARUMBAKKAM
2404,27B,3,NADUVANKARAI
2405,27B,4,AMINJIKARAI
2406,27B,5,TAYLORS ROAD
2407,27B,6,T.B.INSTITUTE
2408,27B,7,EGMORE
2409,27B,8,PERIYAR BRIDGE
2410,27B,9,TRIPLICANE
2411,27B,10,ANNA SQUARE
2412,27D,1,FORESHORE ESTATE
2413,27D,2,Q.M.C
2414,27D,3,V.M.STREET
2415,27D,4,U.S.I.S.
2416,27D,5,T.V.S
2417,27D,6,ANNA ROAD P.O./DAMS ROAD
2418,27D,7,EGMORE
2419,27D,8,DHARMAPRAKASH/PETROL BUNK
2420,27D,9,KELLEYS
2421,27D,10,SAYANI/AYNAVARAM
2422,27D,11,KAMABAR ARANGAM
2423,27D,12,VILLIVAKKAM
2424,28,1,THIRUVOTRIYUR
2425,28,2,THIRUVOTRIYUR TEMPLE
2426,28,3,THANGAL
2427,28,4,TONDAIAYRPET
2428,28,5,THEAGARAYA COLLEGE
2429,28,6,VALLALAR NAGAR
2430,28,7,REGAL
2431,28,8,M.G.R.CENTRAL
2432,28,9,PERIYAR BRIDGE
2433,28,10,EGMORE
2434,28,11,EGMORE NORTH R.S.
2435,28A,1,EGMORE NORTH R.S.
2436,28A,2,PERIYAR BRIDGE
2437,28A,3,M.G.R.CENTRAL
2438,28A,4,REGAL
2439,28A,5,VALLALAR NAGAR
2440,28A,6,THEAGARAYA COLLEGE
2441,28A,7,TONDAIAYRPET
2442,28A,8,THANGAL
2443,28A,9,THIRUVOTRIYUR TEMPLE
2444,28A,10,THIRUVOTRIYUR
2445,28A,11,ERNAVOOR GATE
2446,28A,12,SATHIYAMOORTHY NAGAR
2447,28A,13,"JN.,OF PONNERI RD,&ERANOOR"
2448,28A,14,ANDARKUPPAM
2449,28A,15,ECHANKUZHI
2450,28A,16,MANALI NEW TOWN
2451,28B,1,ENNORE
2452,28B,2,ASHOK LEYLAND
2453,28B,3,ERNAVOOR GATE
2454,28B,4,THIRUVOTRIYUR
2455,28B,5,THRUVOTRIYUR TEMPLE
2456,28B,6,THANGAL
2457,28B,7,TONDAIAYRPET
2458,28B,8,THEAGARAYA COLLEGE
2459,28B,9,VALLALAR NAGAR
2460,28B,10,REGAL
2461,28B,11,M.G.R.CENTRAL
2462,28B,12,PERIYAR BRIDGE
2463,28B,13,EGMORE NORTH R.S.
2464,28C,1,TOLLGATE
2465,28C,2,TONDAIAYRPET
2466,28C,3,THEAGARAYA COLLEGE
2467,28C,4,VALLALAR NAGAR
2468,28C,5,REGAL
2469,28C,6,M.G.R.CENTRAL
2470,28C,7,P.OR & SONS
2471,28C,8,Q.M.ARTS COLLEGE
2472,29A,1,PERAMBUR
2473,29A,2,JAMALAYA
2474,29A,3,DASAMAHAN
2475,29A,4,DOVETON
2476,29A,5,DHARMAPRAKASH/PETROL BUNK
2477,29A,6,EGMORE
2478,29A,7,ANNA POORNA HOTEL/DAMS RD
2479,29A,8,TRIPLICANE
2480,29A,9,ANNA SQUARE
2481,29AET,1,PERIYAR NAGAR
2482,29AET,2,AGARAM
2483,29AET,3,VEENUS
2484,29AET,4,JAMALAYA
2485,29AET,5,DASAMAHAN
2486,29AET,6,DOVETON
2487,29AET,7,DASAPRAKASH
2488,29AET,8,EGMORE
2489,29AET,9,ANNA ROAD P.O./DAMS ROAD
2490,29AET,10,TRIPLICANE
2491,29AET,11,ANNA SQUARE
2492,29AEX,1,PERAVALLUR KUMARAN NAGAR
2493,29AEX,2,S.R.P. COLONY
2494,29AEX,3,VEENUS
2495,29AEX,4,JAMALAYA
2496,29AEX,5,SHIVASHANMUGAPURAM
2497,29AEX,6,DHARMAPRAKASH/PETROL BUNK
2498,29AEX,7,EGMORE
2499,29AEX,8,ANNA POORNA HOTEL/DAMS RD
2500,29AEX,9,TRIPLICANE
2501,29AEX,10,ANNA SQUARE
2502,29B,1,PERAMBUR
2503,29B,2,JAMALAYA
2504,29B,3,DASAMAHAN
2505,29B,4,DOVETON
2506,29B,5,LADY MCTM SCHOOL/MILLERS RD
2507,29B,6,K.M.C.
2508,29B,7,STERLING RD./METROLOG. DEPT.
2509,29B,8,D.M.S
2510,29B,9,PONDY BAZAAR
2511,29B,10,THIAGARAYA NAGAR
2512,29B,11,SAIDAPET
2513,29C,1,PERAMBUR
2514,29C,2,JAMALAYA
2515,29C,3,SHIVASHANMUGAPURAM
2516,29C,4,LADY MCTM SCHOOL/MILLERS RD
2517,29C,5,K.M.C.
2518,29C,6,STERLING RD./METROLOG. DEPT.
2519,29C,7,U.S.I.S.
2520,29C,8,Y.M.I.A
2521,29C,9,MANDAVELI
2522,29C,10,A.M.S.HOSPITAL
2523,29C,11,ADYAR B.S.
2524,29C,12,ADYAR DEPOT
2525,29C,13,BESANT NAGAR
2526,29C#,1,PERAMBUR
2527,29C#,2,JAMALAYA
2528,29C#,3,SHIVASHANMUGAPURAM
2529,29C#,4,LADY MCTM SCHOOL/MILLERS RD
2530,29C#,5,K.M.C.
2531,29C#,6,STERLING RD./METROLOG. DEPT.
2532,29C#,7,U.S.I.S.
2533,29C#,8,Y.M.I.A
2534,29C#,9,MANDAVELI
2535,29C#,10,A.M.S.HOSPITAL
2536,29C#,11,ADYAR B.S.
2537,29C#,12,ADYAR DEPOT
2538,29C#,13,BESANT NAGAR
2539,29CET,1,PERIYAR NAGAR
2540,29CET,2,AGARAM
2541,29CET,3,VEENUS
2542,29CET,4,JAMALAYA
2543,29CET,5,SHIVASHANMUGAPURAM
2544,29CET,6,LADY MCTM SCHOOL/MILLERS RD
2545,29CET,7,K.M.C.
2546,29CET,8,STERLING RD./METROLOG. DEPT.
2547,29CET,9,U.S.I.S.
2548,29CET,10,Y.M.I.A
2549,29CET,11,MANDAVELI
2550,29CET,12,A.M.S.HOSPITAL
2551,29CET,13,ADYAR O.T.
2552,29CET,14,ADYAR DEPOT
2553,29CET,15,BESANT NAGAR
2554,29CEX,1,SRINIVASA NAGAR
2555,29CEX,2,POOMPUHAR
2556,29CEX,3,KOLATHUR
2557,29CEX,4,S.R.P. COLONY
2558,29CEX,5,VEENUS
2559,29CEX,6,JAMALAYA
2560,29CEX,7,SHIVASHANMUGAPURAM
2561,29CEX,8,LADY MCTM SCHOOL/MILLERS RD
2562,29CEX,9,K.M.C.
2563,29CEX,10,STERLING RD./METROLOG. DEPT.
2564,29CEX,11,U.S.I.S.
2565,29CEX,12,Y.M.I.A
2566,29CEX,13,MANDAVELI
2567,29CEX,14,A.M.S.HOSPITAL
2568,29CEX,15,ADYAR O.T.
2569,29CEX,16,ADYAR DEPOT
2570,29CEX,17,BESANT NAGAR
2571,29CX,1,MATHUR M.M.D.A.
2572,29CX,2,M.M.C
2573,29CX,3,MADHAVARAM POST BOX
2574,29CX,4,PERAMBUR
2575,29CX,5,JAMALAYA
2576,29CX,6,SHIVASHANMUGAPURAM
2577,29CX,7,LADY MCTM SCHOOL/MILLERS RD
2578,29CX,8,K.M.C.
2579,29CX,9,STERLING RD./METROLOG. DEPT.
2580,29CX,10,U.S.I.S.
2581,29CX,11,Y.M.I.A
2582,29CX,12,MANDAVELI
2583,29CX,13,A.M.S.HOSPITAL
2584,29CX,14,ADYAR O.T.
2585,29CX,15,ADYAR DEPOT
2586,29CX,16,BESANT NAGAR
2587,29D,1,MATHUR M.M.D.A.
2588,29D,2,M.M.C
2589,29D,3,MADHAVARAM POST BOX
2590,29D,4,MOOLAKADAI
2591,29D,5,PERAMBUR
2592,29D,6,JAMALAYA
2593,29D,7,DASAMAHAN
2594,29D,8,DOVETON
2595,29D,9,DHARMAPRAKASH/PETROL BUNK
2596,29D,10,EGMORE
2597,29D,11,ANNA POORNA HOTEL/DAMS RD
2598,29D,12,VIVEKANANDA HOUSE
2599,29E,1,PERAMBUR
2600,29E,2,JAMALAYA
2601,29E,3,SHIVASHANMUGAPURAM
2602,29E,4,KELLEYS
2603,29E,5,KILPAUK GARDEN
2604,29E,6,AMINJIKARAI
2605,29E,7,NADUVANKARAI
2606,29E,8,ARUMBAKKAM
2607,29E,9,NERKUNDRAM
2608,29E,10,MADURAVOYAL
2609,29E,11,VAANAGARAM
2610,29E,12,VELAPPANCHAVADI
2611,29E,13,THIRUVERKADU
2612,29ET,1,VINAYAGAPURAM
2613,29ET,2,KOLATHUR
2614,29ET,3,S.R.P. COLONY
2615,29ET,4,VEENUS
2616,29ET,5,JAMALAYA
2617,29ET,6,DASAMAHAN
2618,29ET,7,DOVETON
2619,29ET,8,DHARMAPRAKASH/PETROL BUNK
2620,29ET,9,EGMORE
2621,29ET,10,ANNA ROAD P.O./DAMS ROAD
2622,29ET,11,WESLEY H.S
2623,29ET,12,Y.M.I.A
2624,29ET,13,MANDAVELI
2625,29NET,1,VELACHERY
2626,29NET,2,GURUNANAK COLLEGE
2627,29NET,3,JN.OF RACE COURSE RD
2628,29NET,4,CONCORDE
2629,29NET,5,SAIDAPET
2630,29NET,6,THIAGARAYA NAGAR
2631,29NET,7,PONDY BAZAAR
2632,29NET,8,D.M.S
2633,29NET,9,STERLING RD./METROLOG. DEPT.
2634,29NET,10,K.M.C.
2635,29NET,11,LADY MCTM SCHOOL/MILLERS RD
2636,29NET,12,DOVETON
2637,29NET,13,P1.POLICE STATION
2638,29NET,14,GANESH PURAM
2639,29NET,15,PERAMBUR
2640,29NET,16,VEENUS
2641,29NET,17,S.R.P. COLONY
2642,29NET,18,PERAVALLUR KUMARAN NAGAR
2643,2A,1,ANNA SQUARE
2644,2A,2,TRIPLICANE
2645,2A,3,P.OR & SONS
2646,2A,4,M.G.R.CENTRAL
2647,2A,5,REGAL
2648,2A,6,VYASARPADI
2649,2A,7,M.K.B.NAGAR
2650,2A,8,SIDCO
2651,2A,9,K.KANNADASAN NAGAR
2652,3,1,THIAGARAYA NAGAR
2653,3,2,SAIDAPET
2654,3,3,CONCORDE
2655,3,4,GUINDY RACE COURSE OFFICE
2656,3,5,PADAVATTAMMAN SCHOOL
2657,3,6,GURUNANAK COLLEGE
2658,3,7,VELACHERY
2659,3,8,I.R.T. RD.JN.
2660,3,9,SRP TOOLS
2661,3,10,THIRUVANMIYUR
2662,31P,1,TAMBARAM EAST
2663,31P,2,CONVENT
2664,31P,3,CAMP ROAD
2665,31P,4,BALAJI NAGAR (BHARATH ENG COL)
2666,31P,5,MEPPADU HOSPITAL
2667,31P,6,AGARAMTHEN
2668,31P,7,KOVILAMCHERRY VILLAGE
2669,31P,8,MADURAPAKKAM RD.JN.
2670,31P,9,PONMAR
2671,32A,1,TOLLGATE
2672,32A,2,TONDAIAYRPET
2673,32A,3,THEAGARAYA COLLEGE
2674,32A,4,VALLALAR NAGAR
2675,32A,5,UNIVESITY CLUB/ MINERVA
2676,32A,6,M.G.R.CENTRAL
2677,32A,7,P.OR & SONS
2678,32A,8,VIVEKANANDA HOUSE
2679,32A,9,DR.AMBEDHAR BRIDGE
2680,32A,10,SANTHOME P.O
2681,32A,11,FORESHORE ESTATE
2682,32B,1,KORUKKUPET R.S.
2683,32B,2,VALLALAR NAGAR
2684,32B,3,UNIVESITY CLUB/ MINERVA
2685,32B,4,M.G.R.CENTRAL
2686,32B,5,P.OR & SONS
2687,32B,6,VIVEKANANDA HOUSE
2688,33C,1,BROADWAY
2689,33C,2,PARRYS
2690,33C,3,CLIVE BATTERY
2691,33C,4,VALLALAR NAGAR
2692,33C,5,SATHIYAMOORTHY NAGAR
2693,33C,6,M.K.B.NAGAR
2694,33C,7,SIDCO
2695,33C,8,MUTHAMIL NAGAR
2696,33C,9,K.KANNADASAN NAGAR
2697,33L,1,BROADWAY
2698,33L,2,PARRYS
2699,33L,3,CLIVE BATTERY
2700,33L,4,VALLALAR NAGAR
2701,33L,5,SATHIYAMOORTHY NAGAR
2702,33L,6,M.K.B.NAGAR
2703,33L,7,SIDCO
2704,33L,8,JN.OF MANALI RD.CHINNA KODUNR
2705,33L,9,KODUNGAIYUR PARVATHI NAGA
2706,34,1,AMBATTUR I.E.
2707,34,2,MOGAIPAIR ROAD JN.
2708,34,3,THIRUMANGALAM
2709,34,4,ANNA NAGAR CIRCLE
2710,34,5,KILPAUK GARDEN
2711,34,6,KELLEYS
2712,34,7,CHOOLAI P.O
2713,34,8,REGAL
2714,34,9,VALLALAR NAGAR
2715,34,10,THEAGARAYA COLLEGE
2716,34,11,TONDAIAYRPET
2717,34,12,THANGAL
2718,34,13,THRUVOTRIYUR TEMPLE
2719,34,14,THIRUVOTRIYUR
2720,35,1,BROADWAY
2721,35,2,M.G.R.CENTRAL
2722,35,3,DOVETON
2723,35,4,DASAMAHAN
2724,35,5,SAYANI/AYNAVARAM
2725,35,6,KAMABAR ARANGAM
2726,35,7,NATHAMUNI TALKIES
2727,35,8,LUCAS TVS
2728,35,9,KORATTUR
2729,35C,1,BROADWAY
2730,35C,2,M.G.R.CENTRAL
2731,35C,3,DOVETON
2732,35C,4,CHOOLAI P.O
2733,35C,5,DASAMAHAN
2734,35C,6,SAYANI/AYNAVARAM
2735,35C,7,KAMABAR ARANGAM
2736,35C,8,NATHAMUNI TALKIES
2737,35C,9,LUCAS TVS
2738,35C,10,KORATTUR
2739,36K,1,TOLLGATE
2740,36K,2,THANGAL
2741,36K,3,THIRUVOTRIYUR TEMPLE
2742,36K,4,THIRUVOTRIYUR
2743,36K,5,ERNAVOOR GATE
2744,36K,6,SATHIYAMOORTHY NAGAR
2745,36K,7,"JN.,OF PONNERI RD,&ERANOOR"
2746,36K,8,ANDARKUPPAM
2747,36K,9,ARIYALUR
2748,36K,10,THEYAMPAKKAM
2749,36K,11,VELANGADUPAKKAM
2750,36K,12,CHETTIMEDU
2751,36K,13,VADAPERUMBAKKAM
2752,36K,14,GRAND LINE
2753,36K,15,REDHILLS
2754,36M,1,VALLALAR NAGAR
2755,36M,2,THEAGARAYA COLLEGE
2756,36M,3,TONDAIAYRPET
2757,36M,4,THANGAL
2758,36M,5,THIRUVOTRIYUR TEMPLE
2759,36M,6,THIRUVOTRIYUR
2760,36M,7,ERNAVOOR GATE
2761,36M,8,SATHIYAMOORTHY NAGAR
2762,36M,9,"JN.,OF PONNERI RD,&ERANOOR"
2763,36M,10,ANDARKUPPAM
2764,36M,11,ECHANKUZHI
2765,36M,12,AMMAN KULAM
2766,36M,13,VICHOOR
2767,36V,1,THIRUVOTRIYUR
2768,36V,2,LIFT GATE
2769,36V,3,SATHIYAMOORTHY NAGAR
2770,36V,4,M.F.L.
2771,36V,5,MRL/CPCL
2772,36V,6,MANALI MARKET
2773,36V,7,MATHUR ROAD
2774,36V,8,KOSAPPUR ROAD
2775,36V,9,KOSAPALAYAM
2776,36V,10,KOSAPPUR
2777,36V,11,PERIMAL KOIL
2778,36V,12,CHETTIMEDU
2779,36V,13,PILLI LINE
2780,36V,14,VADAPERUMBAKKAM
2781,36V,15,GRAND LINE
2782,36V,16,REDHILLS
2783,37,1,VALLALAR NAGAR
2784,37,2,REGAL
2785,37,3,CHOOLAI P.O
2786,37,4,LADY MCTM SCHOOL/MILLERS RD
2787,37,5,K.M.C.
2788,37,6,COLLEGE ROAD/METROLOG. DEPT.
2789,37,7,STERLING ROAD
2790,37,8,VETERINARY HOSPITAL
2791,37,9,TRUSTPURAM
2792,37,10,VADAPALANI
2793,37,11,VIRUGAMBAKKAM
2794,37,12,VALASARAVAKKAM
2795,37,13,PORUR
2796,37,14,IYYAPPANTHANGAL
2797,37,15,KUMANANCHAVADI
2798,37,16,POONAMALLEE
2799,37,17,BSNL OFFICE
2800,37C,1,VADAPALANI
2801,37C,2,TRUSTPURAM
2802,37C,3,VETERINARY HOSPITAL
2803,37C,4,STERLING RD./METROLOG. DEPT.
2804,37C,5,MATERNITY HOSPITAL
2805,37C,6,DHARMAPRAKASH/PETROL BUNK
2806,37C,7,KELLEYS
2807,37C,8,SAYANI/AYNAVARAM
2808,37C,9,KAMABAR ARANGAM
2809,37C,10,VILLIVAKKAM
2810,37CT,1,VALLALAR NAGAR
2811,37CT,2,REGAL
2812,37CT,3,CHOOLAI P.O
2813,37CT,4,LADY MCTM SCHOOL/MILLERS RD
2814,37CT,5,K.M.C.
2815,37CT,6,STERLING RD./METROLOG. DEPT.
2816,37CT,7,UTHAMAR GANDHISALAI (CORP.OFF)
2817,37CT,8,MAHALINGAPURAM
2818,37CT,9,TRUSTPURAM
2819,37CT,10,VADAPALANI
2820,37CT,11,DASARATHAPURAM
2821,37E,1,K.KANNADASAN NAGAR
2822,37E,2,SIDCO
2823,37E,3,SARMA NAGAR
2824,37E,4,VYASARPADI
2825,37E,5,P1.POLICE STATION
2826,37E,6,DOVETON
2827,37E,7,EGMORE
2828,37E,8,MATERNITY HOSPITAL
2829,37E,9,D.P.I
2830,37E,10,STERLING RD./METROLOG. DEPT.
2831,37E,11,VETERINARY HOSPITAL
2832,37E,12,BHARATHI NAGAR(PERIYAR PATAHI)
2833,37E,13,TRUSTPURAM
2834,37E,14,VADAPALANI
2835,37E,15,VIRUGAMBAKKAM
2836,37E,16,VALASARAVAKKAM
2837,37E,17,PORUR
2838,37E,18,IYYAPPANTHANGAL
2839,37ECT,1,M.K.B.NAGAR
2840,37ECT,2,VYASARPADI
2841,37ECT,3,P1.POLICE STATION
2842,37ECT,4,DOVETON
2843,37ECT,5,EGMORE
2844,37ECT,6,MATERNITY HOSPITAL
2845,37ECT,7,D.P.I
2846,37ECT,8,UTHAMAR GANDHISALAI (CORP.OFF)
2847,37ECT,9,VETERINARY HOSPITAL
2848,37ECT,10,TRUSTPURAM
2849,37ECT,11,VADAPALANI
2850,37G,1,VALLALAR NAGAR
2851,37G,2,REGAL
2852,37G,3,CHOOLAI P.O
2853,37G,4,LADY MCTM SCHOOL/MILLERS RD
2854,37G,5,K.M.C.
2855,37G,6,COLLEGE ROAD/METROLOG. DEPT.
2856,37G,7,STERLING ROAD
2857,37G,8,VETERINARY HOSPITAL
2858,37G,9,TRUSTPURAM
2859,37G,10,VADAPALANI
2860,37G,11,VIRUGAMBAKKAM
2861,37G,12,VALASARAVAKKAM
2862,37G,13,PORUR
2863,37G,14,IYYAPPANTHANGAL
2864,38A,1,BROADWAY
2865,38A,2,PARRYS
2866,38A,3,CLIVE BATTERY
2867,38A,4,VALLALAR NAGAR
2868,38A,5,VYASARPADI
2869,38A,6,SARMA NAGAR
2870,38A,7,MOOLAKADAI
2871,38A,8,MADHAVARAM POST BOX
2872,38A,9,MADHAVARAM MILLK COLONY
2873,38A,10,MATHUR M.M.D.A.
2874,38A,11,MANALI
2875,38C,1,THIRU.VI.KA.NAGAR
2876,38C,2,VEENUS
2877,38C,3,JAMALAYA
2878,38C,4,DASAMAHAN
2879,38C,5,CHOOLAI P.O
2880,38C,6,M.G.R.CENTRAL
2881,38C,7,P.OR & SONS
2882,38C,8,VIVEKANANDA HOUSE
2883,38D,1,THIRUVOTRIYUR
2884,38D,2,THIRUVOTRIYUR TEMPLE
2885,38D,3,THANGAL
2886,38D,4,TONDAIAYRPET
2887,38D,5,THEAGARAYA COLLEGE
2888,38D,6,VALLALAR NAGAR
2889,38D,7,VYASARPADI
2890,38D,8,SARMA NAGAR
2891,38D,9,MOOLAKADAI
2892,38D,10,KODUNGAIYUR O.T.
2893,38D,11,CHINNA KODUNGAIYUR
2894,38D,12,KODUNGAIYUR PARVATHI NAGA
2895,38G,1,BROADWAY
2896,38G,2,PARRYS
2897,38G,3,CLIVE BATTERY
2898,38G,4,VALLALAR NAGAR
2899,38G,5,VYASARPADI
2900,38G,6,SARMA NAGAR
2901,38G,7,MOOLAKADAI
2902,38G,8,MADHAVARAM POST BOX
2903,38G,9,MADHAVARAM
2904,38G,10,"MATHUR RD. JN.,"
2905,38G,11,VADAPERUMBAKKAM
2906,38G,12,SETTIMEDU
2907,38G,13,VELANGADUPAKKAM
2908,38G,14,SRIUNGAVOOR
2909,38G,15,PERUNGAVOOR
2910,38G,16,ARUMANDAI RD.JN.
2911,38G,17,THIRUNILLAI RD.JN.
2912,38G,18,PERIAMULLAIVOYAL
2913,38G,19,VAZHUTHIGAIMEDU
2914,38H,1,BROADWAY
2915,38H,2,PARRYS
2916,38H,3,CLIVE BATTERY
2917,38H,4,VALLALAR NAGAR
2918,38H,5,VYASARPADI
2919,38H,6,SARMA NAGAR
2920,38H,7,MOOLAKADAI
2921,38H,8,MADHAVARAM POST BOX
2922,38H,9,MADHAVARAM
2923,4,1,BROADWAY
2924,4,2,PARRYS
2925,4,3,CLIVE BATTERY
2926,4,4,ROYAPURAM P.S
2927,4,5,ANNA NAGAR
2928,4,6,BURMAH SHELL PETROL BUNK
2929,4,7,BUILDERS INDUSTRY
2930,4,8,CORBORUNDUM UNIVERSAL
2931,4,9,I.C.I.
2932,4,10,ASHOK LEYLAND MARK.DIV.
2933,4,11,KOTHARI
2934,4,12,THAZHANKUPPAM
2935,4,13,ENNORE
2936,40A,1,ANNA SQUARE
2937,40A,2,TRIPLICANE
2938,40A,3,ANNA POORNA HOTEL/DAMS RD
2939,40A,4,EGMORE
2940,40A,5,DASAPRAKASH
2941,40A,6,TAYLORS ROAD
2942,40A,7,AMINJIKARAI
2943,40A,8,ANNA NAGAR CIRCLE
2944,40A,9,THIRUMANGALAM
2945,40A,10,MOGAIPAIR ROAD JN.
2946,40A,11,AMBATTUR I.E.
2947,40A,12,DUNLOP
2948,40A,13,AMBATTUR O.T.
2949,40A,14,THIRUMULLAIVOYAL
2950,40A,15,POLYTECHNIC
2951,40A,16,AVADI
2952,40A,17,KAVARAIPALAYAM
2953,40A,18,PATTABIRAM
2954,40H,1,ANNA SQUARE
2955,40H,2,TRIPLICANE
2956,40H,3,ANNA ROAD P.O./DAMS ROAD
2957,40H,4,POSTAL AUDIT OFFICE
